,User 0,User 1,User 2,precisionG,recallG,fscoreG,T,C,Quantity
986,23,400,311,0.875,1,0.933333333,14,16,1601
987,625,402,321,0.857142857,1,0.923076923,18,21,1617
988,529,637,554,0.75,1,0.857142857,9,12,1587
989,365,277,100,0.823529412,1,0.903225806,14,17,1605
990,372,94,496,0.894736842,1,0.944444444,17,19,1668
991,275,100,340,0.823529412,1,0.903225806,14,17,1637
992,404,9,83,0.789473684,1,0.882352941,15,19,1546
993,600,505,585,0.823529412,1,0.903225806,14,17,1548
994,305,518,131,0.866666667,1,0.928571429,13,15,1672
995,207,163,154,0.833333333,1,0.909090909,10,12,1601
996,460,391,49,0.75,1,0.857142857,6,8,1564
997,361,268,386,0.692307692,1,0.818181818,9,13,1559
998,598,508,85,0.6,1,0.75,9,15,1616
999,576,63,546,0.833333333,1,0.909090909,20,24,1622
